time,dust_pred,dust_low,dust_high,co_pred,co_low,co_high,nh3_pred,nh3_low,nh3_high,temp_pred,temp_low,temp_high,humi_pred,humi_low,humi_high
2025-11-17 03:00:00,22.007497765122864,19.077253926029666,24.883221899920013,28.005059926843515,24.12730368170095,31.87007902164542,0.5231773329262777,0.34588595136297406,0.702026275061925,26.93607628102476,26.48045381430348,27.43459700104297,75.86652870216042,70.5862974934797,81.0361528205799
2025-11-17 04:00:00,21.11458493466884,18.260074725533542,23.982121422634695,27.29354298029765,23.581117577012897,30.951309105781764,0.5027454654946578,0.3401558577082867,0.6677530066910331,26.633372593946728,26.152744244480232,27.097264409835343,74.98248696148413,69.88980395166494,80.29009761337896
2025-11-17 05:00:00,20.649054545323576,17.627113060767236,23.655892288551716,26.38712821465422,22.498571170661016,30.50415610633658,0.47623748957274026,0.301368716938032,0.6559695379835355,26.38949357848449,25.91326419329794,26.86205847445262,74.96263648683905,69.95500813326905,80.11976556609015
2025-11-17 06:00:00,21.39300514460726,18.458357385004728,24.49787048379129,26.057432713187843,22.038927340226923,29.971210587345276,0.4770015123499622,0.3102470897659965,0.6527717253669459,26.286660666711185,25.797654085216386,26.72407144692939,75.4476392261798,70.23938693267922,81.14982972355864
2025-11-17 07:00:00,22.843027864620783,20.072080833383875,25.7980234961543,26.44440788098406,22.761260544988044,30.26151478822114,0.51625543628017,0.343950614428166,0.681774874837205,26.312322662036024,25.820329579615333,26.783626636466806,75.65193529662777,70.52021925876997,80.7653826135167
2025-11-17 08:00:00,23.625183920537125,20.717552793582183,26.505554332835132,26.997094069659095,23.44950621260786,31.050109817648643,0.5641142493785243,0.3890735530376213,0.719765955080881,26.413944658409267,25.95613808818397,26.87948793823162,75.00749073669141,70.09497683675622,80.22734897302017
